trajectory,dt,action_index,frustration
django-11087,15,36,0.614369
django-11087,15,37,0.579923
django-11087,60,0,0.100000
django-11087,60,1,0.100000
django-11087,60,2,0.100000
django-11087,60,3,0.150000
django-11087,60,4,0.187893
django-11087,60,5,0.416610
django-11087,60,6,0.350135
django-11087,60,7,0.547617
django-11087,60,8,0.453636
django-11087,60,9,0.368006
django-11087,60,10,0.303111
django-11087,60,11,0.247659
django-11087,60,12,0.207346
django-11087,60,13,0.178039
django-11087,60,14,0.156733
django-11087,60,15,0.242996
django-11087,60,16,0.308371
django-11087,60,17,0.364621
django-11087,60,18,0.300545
django-11087,60,19,0.251985
django-11087,60,20,0.265183
django-11087,60,21,0.225185
django-11087,60,22,0.244873
django-11087,60,23,0.209793
django-11087,60,24,0.183208
django-11087,60,25,0.213060
django-11087,60,26,0.185683
django-11087,60,27,0.214936
django-11087,60,28,0.187105
django-11087,60,29,0.216013
django-11087,60,30,0.187922
django-11087,60,31,0.166632
django-11087,60,32,0.300498
django-11087,60,33,0.301949
django-11087,60,34,0.303049
django-11087,60,35,0.303882
django-11087,60,36,0.254514
django-11087,60,37,0.217099
django-11095,0,0,0.100000
django-11095,0,1,0.100000
django-11095,0,2,0.150000
django-11095,0,3,0.150000
django-11095,0,4,0.150000
django-11095,0,5,0.250000
django-11095,0,6,0.350000
django-11095,0,7,0.465000
django-11095,0,8,0.465000
django-11095,0,9,0.465000
django-11095,0,10,0.522500
django-11095,0,11,0.522500
django-11095,0,12,0.522500
django-11095,0,13,0.580000
django-11095,0,14,0.630000
django-11095,0,15,0.630000
django-11095,0,16,0.680000
django-11095,0,17,0.730000
django-11095,0,18,0.730000
django-11095,0,19,0.780000
django-11095,0,20,0.830000
django-11095,0,21,0.880000
django-11095,0,22,0.930000
django-11095,0,23,1.000000
django-11095,0,24,1.000000
django-11095,0,25,1.000000
django-11095,0,26,1.000000
django-11095,0,27,1.000000
django-11095,0,28,1.000000
django-11095,0,29,1.000000
django-11095,5,0,0.100000
django-11095,5,1,0.100000
django-11095,5,2,0.150000
django-11095,5,3,0.148858
django-11095,5,4,0.147742
django-11095,5,5,0.246652
django-11095,5,6,0.343302
django-11095,5,7,0.438570
django-11095,5,8,0.431986
django-11095,5,9,0.424404
django-11095,5,10,0.466994
django-11095,5,11,0.458612
django-11095,5,12,0.450421
django-11095,5,13,0.492418
django-11095,5,14,0.533455
django-11095,5,15,0.523555
django-11095,5,16,0.563881
django-11095,5,17,0.603286
django-11095,5,18,0.591791
django-11095,5,19,0.630558
django-11095,5,20,0.668440
django-11095,5,21,0.705457
django-11095,5,22,0.741628
django-11095,5,23,0.876973
django-11095,5,24,0.859227
django-11095,5,25,0.991887
django-11095,5,26,1.000000
django-11095,5,27,1.000000
django-11095,5,28,0.979444
django-11095,5,29,0.959357
django-11095,15,0,0.100000
django-11095,15,1,0.100000
django-11095,15,2,0.150000
django-11095,15,3,0.146652
django-11095,15,4,0.143528
django-11095,15,5,0.240613
django-11095,15,6,0.331196
django-11095,15,7,0.417968
django-11095,15,8,0.399776
django-11095,15,9,0.379700
django-11095,15,10,0.410970
django-11095,15,11,0.390145
django-11095,15,12,0.370715
django-11095,15,13,0.402586
django-11095,15,14,0.432323
django-11095,15,15,0.410068
django-11095,15,16,0.439304
django-11095,15,17,0.466582
django-11095,15,18,0.442033
django-11095,15,19,0.469128
django-11095,15,20,0.494408
django-11095,15,21,0.517996
django-11095,15,22,0.540004
django-11095,15,23,0.660538
django-11095,15,24,0.623001
django-11095,15,25,0.737977
django-11095,15,26,0.745254
django-11095,15,27,0.752043
django-11095,15,28,0.708377
django-11095,15,29,0.667636
django-11095,60,0,0.100000
django-11095,60,1,0.100000
django-11095,60,2,0.150000
django-11095,60,3,0.137893
django-11095,60,4,0.128717
django-11095,60,5,0.221764
django-11095,60,6,0.292280
django-11095,60,7,0.351909
django-11095,60,8,0.290911
django-11095,60,9,0.244684
django-11095,60,10,0.259650
django-11095,60,11,0.220992
django-11095,60,12,0.191695
django-11095,60,13,0.219492
django-11095,60,14,0.240558
django-11095,60,15,0.206523
django-11095,60,16,0.230729
django-11095,60,17,0.249074
django-11095,60,18,0.212977
django-11095,60,19,0.235621
django-11095,60,20,0.252781
django-11095,60,21,0.265787
django-11095,60,22,0.275643
django-11095,60,23,0.383112
django-11095,60,24,0.314559
django-11095,60,25,0.412605
django-11095,60,26,0.386911
django-11095,60,27,0.367438
django-11095,60,28,0.302680
django-11095,60,29,0.253603
